STRING	STRING
Config_paperPieceData_5_103	阿布鲁齐公爵级图纸碎片，集齐10个后可合成该舰船图纸
Config_paperPieceData_6_103	阿布鲁齐公爵级碎片
Config_paperPieceData_1_104	法戈级
Config_paperPieceData_5_104	法戈级图纸碎片，集齐10个后可合成该舰船图纸
Config_paperPieceData_6_104	法戈级碎片
Config_paperPieceData_1_105	卡萨布兰卡级
Config_paperPieceData_5_105	卡萨布兰卡级图纸碎片，集齐10个后可合成该舰船图纸
Config_paperPieceData_6_105	卡萨布兰卡级碎片
Config_paperPieceData_1_106	千岁级
Config_paperPieceData_5_106	千岁级图纸碎片，集齐10个后可合成该舰船图纸
Config_paperPieceData_6_106	千岁级碎片
Config_paperPieceData_1_107	巴尔的摩级
Config_paperPieceData_5_107	巴尔的摩级图纸碎片，集齐10个后可合成该舰船图纸
Config_paperPieceData_6_107	巴尔的摩级碎片
Config_paperPieceData_1_108	香取级
Config_paperPieceData_5_108	香取级图纸碎片，集齐10个后可合成该舰船图纸
Config_paperPieceData_6_108	香取级碎片
Config_paperPieceData_1_109	拉加利索尼埃级
Config_paperPieceData_5_109	拉加利索尼埃级图纸碎片，集齐10个后可合成该舰船图纸
Config_paperPieceData_6_109	拉加利索尼埃级碎片
Config_paperPieceData_1_110	竞技神级
Config_paperPieceData_5_110	竞技神级图纸碎片，集齐10个后可合成该舰船图纸
Config_paperPieceData_6_110	竞技神级碎片
Config_paperPieceData_1_111	巡潜型
Config_paperPieceData_5_111	巡潜型图纸碎片，集齐10个后可合成该舰船图纸
Config_paperPieceData_6_111	巡潜型碎片
Config_paperPieceData_1_112	科尔贝级
Config_paperPieceData_5_112	科尔贝级图纸碎片，集齐10个后可合成该舰船图纸
Config_paperPieceData_6_112	科尔贝级碎片
Config_paperPieceData_1_113	Ⅸ型
Config_paperPieceData_5_113	Ⅸ型图纸碎片，集齐10个后可合成该舰船图纸
Config_paperPieceData_6_113	Ⅸ型碎片
Config_paperPieceData_1_114	A级
Config_paperPieceData_5_114	A级图纸碎片，集齐10个后可合成该舰船图纸
Config_paperPieceData_6_114	A级碎片
Config_paperPieceData_1_115	博格级
Config_paperPieceData_5_115	博格级图纸碎片，集齐10个后可合成该舰船图纸
Config_paperPieceData_6_115	博格级碎片
Config_paperPieceData_1_116	女战神级
Config_paperPieceData_5_116	女战神级图纸碎片，集齐10个后可合成该舰船图纸
Config_paperPieceData_6_116	女战神级碎片
Config_paperPieceData_1_117	德格拉斯级
Config_paperPieceData_5_117	德格拉斯级图纸碎片，集齐10个后可合成该舰船图纸
Config_paperPieceData_6_117	德格拉斯级碎片
Config_paperPieceData_1_118	最上级
Config_paperPieceData_5_118	最上级图纸碎片，集齐10个后可合成该舰船图纸
Config_paperPieceData_6_118	最上级碎片
Config_paperPieceData_1_119	斐济级
Config_paperPieceData_5_119	斐济级图纸碎片，集齐10个后可合成该舰船图纸
Config_paperPieceData_6_119	斐济级碎片
Config_paperPieceData_1_120	伍斯特级
Config_paperPieceData_5_120	伍斯特级图纸碎片，集齐10个后可合成该舰船图纸
Config_paperPieceData_6_120	伍斯特级碎片
Config_paperPieceData_1_121	威奇塔级
Config_paperPieceData_5_121	威奇塔级图纸碎片，集齐10个后可合成该舰船图纸
Config_paperPieceData_6_121	威奇塔级碎片
Config_paperPieceData_1_122	L级
Config_paperPieceData_5_122	L级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_122	L级碎片
Config_paperPieceData_1_123	索尔达蒂级
Config_paperPieceData_5_123	索尔达蒂级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_123	索尔达蒂级碎片
Config_paperPieceData_1_124	T级
Config_paperPieceData_5_124	T级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_124	T级碎片
Config_paperPieceData_1_125	莫加多尔级
Config_paperPieceData_5_125	莫加多尔级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_125	莫加多尔级碎片
Config_paperPieceData_1_126	空想级
Config_paperPieceData_5_126	空想级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_126	空想级碎片
Config_paperPieceData_1_127	诗人级
Config_paperPieceData_5_127	诗人级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_127	诗人级碎片
Config_paperPieceData_1_128	勒日豆塔布级
Config_paperPieceData_5_128	勒日豆塔布级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_128	勒日豆塔布级碎片
Config_paperPieceData_1_129	柯尼斯堡级
Config_paperPieceData_5_129	柯尼斯堡级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_129	柯尼斯堡级碎片
Config_paperPieceData_1_130	部族级
Config_paperPieceData_5_130	部族级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_130	部族级碎片
Config_paperPieceData_1_131	卡帕耶夫级
Config_paperPieceData_5_131	卡帕耶夫级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_131	卡帕耶夫级碎片
Config_paperPieceData_1_132	基洛夫级
Config_paperPieceData_5_132	基洛夫级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_132	基洛夫级碎片
Config_paperPieceData_1_133	秋月级
Config_paperPieceData_5_133	秋月级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_133	秋月级碎片
Config_paperPieceData_1_134	本森级
Config_paperPieceData_5_134	本森级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_134	本森级碎片
Config_paperPieceData_1_135	青叶级
Config_paperPieceData_5_135	青叶级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_135	青叶级碎片
Config_paperPieceData_1_136	1936年A级
Config_paperPieceData_5_136	1936年A级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_136	1936年A级碎片
Config_paperPieceData_1_137	基林级
Config_paperPieceData_5_137	基林级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_137	基林级碎片
Config_paperPieceData_1_138	战斗级
Config_paperPieceData_5_138	战斗级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_138	战斗级碎片
Config_paperPieceData_1_139	1936年级
Config_paperPieceData_5_139	1936年级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_139	1936年级碎片
Config_paperPieceData_1_140	Ⅶ型
Config_paperPieceData_5_140	Ⅶ型图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_140	Ⅶ型碎片
Config_paperPieceData_1_141	朝潮级
Config_paperPieceData_5_141	朝潮级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_141	朝潮级碎片
Config_paperPieceData_1_142	白露级
Config_paperPieceData_5_142	白露级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_142	白露级碎片
Config_paperPieceData_1_143	P级
Config_paperPieceData_5_143	P级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_143	P级碎片
Config_paperPieceData_1_144	岛风级
Config_paperPieceData_5_144	岛风级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_144	岛风级碎片
Config_paperPieceData_1_145	海大型
Config_paperPieceData_5_145	海大型图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_145	海大型碎片
Config_paperPieceData_1_146	J级
Config_paperPieceData_5_146	J级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_146	J级碎片
Config_paperPieceData_1_147	阳炎级
Config_paperPieceData_5_147	阳炎级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_147	阳炎级碎片
Config_paperPieceData_1_148	萨姆纳级
Config_paperPieceData_5_148	萨姆纳级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_148	萨姆纳级碎片
Config_paperPieceData_1_149	红色高加索级
Config_paperPieceData_5_149	红色高加索级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_149	红色高加索级碎片
Config_paperPieceData_1_150	格立夫斯级
Config_paperPieceData_5_150	格立夫斯级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_150	格立夫斯级碎片
Config_paperPieceData_1_151	西姆斯级
Config_paperPieceData_5_151	西姆斯级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_151	西姆斯级碎片
Config_paperPieceData_1_152	O级
Config_paperPieceData_5_152	O级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_152	O级碎片
Config_paperPieceData_1_153	N级
Config_paperPieceData_5_153	N级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_153	N级碎片
Config_paperPieceData_1_154	弗莱彻级
Config_paperPieceData_5_154	弗莱彻级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_154	弗莱彻级碎片
Config_paperPieceData_1_155	夕云级
Config_paperPieceData_5_155	夕云级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_155	夕云级碎片
Config_paperPieceData_1_156	古鹰级
Config_paperPieceData_5_156	古鹰级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_156	古鹰级碎片
Config_paperPieceData_1_157	西北风级
Config_paperPieceData_5_157	西北风级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_157	西北风级碎片
Config_paperPieceData_1_158	Q级
Config_paperPieceData_5_158	Q级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_158	Q级碎片
Config_paperPieceData_1_159	1936年B级
Config_paperPieceData_5_159	1936年B级图纸碎片，集齐3个后可合成该舰船图纸
Config_paperPieceData_6_159	1936年B级碎片
Config_paperPieceData_1_160	R级
Config_paperPieceData_5_160	R级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_160	R级碎片
Config_paperPieceData_1_161	格帕德级
Config_paperPieceData_5_161	格帕德级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_161	格帕德级碎片
Config_paperPieceData_1_162	格里德利级
Config_paperPieceData_5_162	格里德利级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_162	格里德利级碎片
Config_paperPieceData_1_163	达尔多级
Config_paperPieceData_5_163	达尔多级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_163	达尔多级碎片
Config_paperPieceData_1_164	航海家级
Config_paperPieceData_5_164	航海家级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_164	航海家级碎片
Config_paperPieceData_1_165	奎因蒂诺级
Config_paperPieceData_5_165	奎因蒂诺级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_165	奎因蒂诺级碎片
Config_paperPieceData_1_166	睦月级
Config_paperPieceData_5_166	睦月级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_166	睦月级碎片
Config_paperPieceData_1_167	吹雪级
Config_paperPieceData_5_167	吹雪级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_167	吹雪级碎片
Config_paperPieceData_1_168	法拉格特级
Config_paperPieceData_5_168	法拉格特级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_168	法拉格特级碎片
Config_paperPieceData_1_169	F级
Config_paperPieceData_5_169	F级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_169	F级碎片
Config_paperPieceData_1_170	C级
Config_paperPieceData_5_170	C级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_170	C级碎片
Config_paperPieceData_1_171	B级
Config_paperPieceData_5_171	B级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_171	B级碎片
Config_paperPieceData_1_172	美洲虎级
Config_paperPieceData_5_172	美洲虎级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_172	美洲虎级碎片
Config_paperPieceData_1_173	波特级
Config_paperPieceData_5_173	波特级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_173	波特级碎片
Config_paperPieceData_1_174	海妖级
Config_paperPieceData_5_174	海妖级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_174	海妖级碎片
Config_paperPieceData_1_175	Ⅱ型
Config_paperPieceData_5_175	Ⅱ型图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_175	Ⅱ型碎片
Config_paperPieceData_1_176	峰风级
Config_paperPieceData_5_176	峰风级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_176	峰风级碎片
Config_paperPieceData_1_177	纳扎里奥级
Config_paperPieceData_5_177	纳扎里奥级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_177	纳扎里奥级碎片
Config_paperPieceData_1_178	食人鲨级
Config_paperPieceData_5_178	食人鲨级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_178	食人鲨级碎片
Config_paperPieceData_1_179	橘级
Config_paperPieceData_5_179	橘级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_179	橘级碎片
Config_paperPieceData_1_180	S级
Config_paperPieceData_5_180	S级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_180	S级碎片
Config_paperPieceData_1_181	D级
Config_paperPieceData_5_181	D级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_181	D级碎片
Config_paperPieceData_1_182	E级
Config_paperPieceData_5_182	E级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_182	E级碎片
Config_paperPieceData_1_183	马汉级
Config_paperPieceData_5_183	马汉级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_183	马汉级碎片
Config_paperPieceData_1_184	旋风级
Config_paperPieceData_5_184	旋风级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_184	旋风级碎片
Config_paperPieceData_1_185	U级
Config_paperPieceData_5_185	U级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_185	U级碎片
Config_paperPieceData_1_186	1934年级
Config_paperPieceData_5_186	1934年级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_186	1934年级碎片
Config_paperPieceData_1_187	松级
Config_paperPieceData_5_187	松级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_187	松级碎片
Config_paperPieceData_1_188	H级
Config_paperPieceData_5_188	H级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_188	H级碎片
Config_paperPieceData_1_189	鹰级
Config_paperPieceData_5_189	鹰级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_189	鹰级碎片
Config_paperPieceData_1_190	初春级
Config_paperPieceData_5_190	初春级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_190	初春级碎片
Config_paperPieceData_1_191	海沃克兰级
Config_paperPieceData_5_191	海沃克兰级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_191	海沃克兰级碎片
Config_paperPieceData_1_192	狮级
Config_paperPieceData_5_192	狮级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_192	狮级碎片
Config_paperPieceData_1_193	G级
Config_paperPieceData_5_193	G级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_193	G级碎片
Config_paperPieceData_1_194	神风级
Config_paperPieceData_5_194	神风级图纸碎片，可合成该舰船图纸
Config_paperPieceData_6_194	神风级碎片
Config_paperPieceData_1_195	蒙大拿级
Config_paperPieceData_5_195	蒙大拿级图纸碎片，集齐30个后可合成该舰船图纸
Config_paperPieceData_6_195	蒙大拿级碎片
Config_paperPieceData_1_196	改大和级
Config_paperPieceData_5_196	改大和级图纸碎片，集齐30个后可合成该舰船图纸
Config_paperPieceData_6_196	改大和级碎片
Config_paperPieceData_1_197	中途岛级
Config_paperPieceData_5_197	中途岛级图纸碎片，集齐30个后可合成该舰船图纸
Config_paperPieceData_6_197	中途岛级碎片
Config_paperPieceData_1_198	XXVI型
Config_paperPieceData_5_198	XXVI型图纸碎片，集齐30个后可合成该舰船图纸
Config_paperPieceData_6_198	XXVI型碎片
Config_paperPieceData_1_199	信浓级
Config_paperPieceData_5_199	信浓级图纸碎片，集齐30个后可合成该舰船图纸
Config_paperPieceData_6_199	信浓级碎片
Config_paperPieceData_1_200	前卫级
Config_paperPieceData_5_200	前卫级图纸碎片，集齐30个后可合成该舰船图纸
Config_paperPieceData_6_200	前卫级碎片
Config_paperPieceData_1_201	H42型
Config_paperPieceData_5_201	H42型图纸碎片，集齐30个后可合成该舰船图纸
Config_paperPieceData_6_201	H42型碎片
Config_paperPieceData_1_202	马耳他级
Config_paperPieceData_5_202	马耳他级图纸碎片，集齐30个后可合成该舰船图纸
